Bin Id,Bin Id,dereplication,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,QC,final_quality_assessment,gtdbtk_classify,note,,,,
H14R302um_2022HA_B0025.fasta,H14R302um_2022HA_B0025,yes,k__Bacteria (UID2495),2993,147,91,25,122,0,0,0,0,75.64,0,0,75.64,medium,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1-6;g__;s__,.,,,,
H32-bin004-contigs.fasta,H32-bin004-contigs,yes,k__Bacteria (UID1452),924,161,108,28,129,4,0,0,0,75.62,3.09,50,60.17,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__UM-FILTER-53-11;g__;s__,.,,,,
H52R302um_2022HA_B0108.fasta,H52R302um_2022HA_B0108,yes,k__Bacteria (UID1452),924,151,101,29,121,1,0,0,0,75.58,0.99,0,70.63,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__GWA2-46-9;f__GWA2-46-9;g__;s__,.,,,,
H41R301um_2022_B0009.fasta,H41R301um_2022_B0009,yes,k__Bacteria (UID203),5449,104,58,17,87,0,0,0,0,75.55,0,0,75.55,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__;s__,.,,,,
H41R301um_2022_B0081.fasta,H41R301um_2022_B0081,yes,k__Bacteria (UID203),5449,104,58,17,87,0,0,0,0,75.55,0,0,75.55,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__GWC2-37-13;s__,.,,,,
H32R101um_2022_B0026.fasta,H32R101um_2022_B0026,yes,k__Bacteria (UID203),5449,104,58,21,83,0,0,0,0,75.37,0,0,75.37,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9988;g__;s__,.,,,,
H51R301um_2022_B0093.fasta,H51R301um_2022_B0093,yes,k__Bacteria (UID3187),2258,181,110,37,136,8,0,0,0,75.33,3.83,50,56.18,medium,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__UBA1546;s__,.,,,,
H14R202um_2022HA_B0044.fasta,H14R202um_2022HA_B0044,yes,k__Bacteria (UID2982),88,230,148,64,161,5,0,0,0,75.3,2.39,40,63.35,medium,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__,.,,,,
H32R101um_2022_B0107.fasta,H32R101um_2022_B0107,yes,k__Bacteria (UID203),5449,104,58,16,88,0,0,0,0,75.29,0,0,75.29,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__XYD1-FULL-46-19;g__;s__,.,,,,
H52-bin030_1-contigs.fasta,H52-bin030_1-contigs,yes,k__Bacteria (UID203),5449,104,58,16,88,0,0,0,0,75.29,0,0,75.29,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__21-14-all-36-13;g__;s__,.,,,,
H52R301um_2022_B0081.fasta,H52R301um_2022_B0081,yes,k__Bacteria (UID203),5449,104,58,16,88,0,0,0,0,75.29,0,0,75.29,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__GWA1-40-21;g__GWA1-40-21;s__,.,,,,
H52R302um_2022HA_B0140.fasta,H52R302um_2022HA_B0140,yes,k__Bacteria (UID203),5449,103,58,17,72,14,0,0,0,75.29,2.26,0,63.99,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__UBA10103;s__,.,,,,
H52R201um_2022_B0007.fasta,H52R201um_2022_B0007,yes,p__Proteobacteria (UID3882),1493,261,164,82,172,7,0,0,0,75.21,2.66,42.86,61.91,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__UBA6901;s__,.,,,,
H51R202um_2022HA_B0015.fasta,H51R202um_2022HA_B0015,yes,k__Bacteria (UID3187),2258,188,117,45,140,3,0,0,0,75.16,1.35,0,68.41,medium,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__,.,,,,
H53R302um_2022HA_B0016.fasta,H53R302um_2022HA_B0016,yes,k__Bacteria (UID203),5449,104,58,18,86,0,0,0,0,75.13,0,0,75.13,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9988;g__;s__,.,,,,
H14R102um_2022HA_B0013.fasta,H14R102um_2022HA_B0013,yes,k__Archaea (UID2),207,145,103,34,106,5,0,0,0,75.09,2.99,100,60.14,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__,.,,,,
H14R202um_2022HA_B0060.fasta,H14R202um_2022HA_B0060,yes,k__Archaea (UID2),207,145,103,30,111,4,0,0,0,75.08,3.24,75,58.88,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__,.,,,,
H52-bin067_1-contigs.fasta,H52-bin067_1-contigs,yes,k__Bacteria (UID3187),2258,190,119,52,136,2,0,0,0,75.04,1.68,100,66.64,medium,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__;g__;s__,.,,,,
H52-bin101_1-contigs.fasta,H52-bin101_1-contigs,yes,k__Bacteria (UID3187),2258,182,112,37,142,3,0,0,0,74.97,1,100,69.97,medium,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__GWA2-49-15;s__,.,,,,
H52R302um_2022HA_B0081.fasta,H52R302um_2022HA_B0081,yes,k__Bacteria (UID1452),924,151,101,30,117,4,0,0,0,74.97,3.96,25,55.17,medium,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__;g__;s__,.,,,,
H32-bin080_1-contigs.fasta,H32-bin080_1-contigs,yes,k__Bacteria (UID3187),2258,181,110,68,112,1,0,0,0,74.93,0.91,0,70.38,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__SBBL01;f__SBBA01;g__;s__,.,,,,
H32-bin134_1-contigs.fasta,H32-bin134_1-contigs,yes,k__Bacteria (UID1452),924,161,108,30,127,4,0,0,0,74.92,2.96,50,60.12,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__;g__;s__,.,,,,
H41R302um_2022HA_B0115.fasta,H41R302um_2022HA_B0115,yes,k__Bacteria (UID2495),2993,143,89,31,107,5,0,0,0,74.87,2.31,20,63.32,medium,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__GWA2-66-18;s__,.,,,,
H51-bin308_1-contigs.fasta,H51-bin308_1-contigs,yes,k__Archaea (UID2),207,145,103,33,111,1,0,0,0,74.84,0.97,100,69.99,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__,.,,,,
H52-bin023_1-contigs.fasta,H52-bin023_1-contigs,yes,k__Bacteria (UID1452),924,161,108,31,127,3,0,0,0,74.79,0.93,0,70.14,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__2-02-FULL-52-16;s__,.,,,,
H51-bin140_1-contigs.fasta,H51-bin140_1-contigs,yes,k__Archaea (UID2),207,149,107,28,121,0,0,0,0,74.77,0,0,74.77,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__;g__;s__,.,,,,
H51-bin198_1-contigs.fasta,H51-bin198_1-contigs,yes,c__Deltaproteobacteria (UID3216),83,247,155,56,191,0,0,0,0,74.73,0,0,74.73,medium,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__UBA9637;g__;s__,.,,,,
H51R302um_2022HA_B0045.fasta,H51R302um_2022HA_B0045,yes,k__Archaea (UID2),207,149,107,34,113,2,0,0,0,74.62,1.01,50,69.57,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR4;g__;s__,.,,,,
H14R102um_2022_B0053.fasta,H14R102um_2022_B0053,yes,k__Bacteria (UID3187),2258,188,117,57,127,3,1,0,0,74.57,3.47,16.67,57.22,medium,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__,.,,,,
H53R202um_2022HA_B0064.fasta,H53R202um_2022HA_B0064,yes,k__Bacteria (UID2495),2993,143,89,25,113,5,0,0,0,74.55,2.52,60,61.95,medium,d__Bacteria;p__Firestonebacteria;c__D2-FULL-39-29;o__;f__;g__;s__,.,,,,
H41R202um_2022HA_B0157.fasta,H41R202um_2022HA_B0157,yes,k__Bacteria (UID203),5449,104,58,21,78,5,0,0,0,74.5,1.54,20,66.8,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__UBA10103;s__,.,,,,
H32R102um_2022_B0081.fasta,H32R102um_2022_B0081,yes,k__Bacteria (UID2565),2921,152,93,28,124,0,0,0,0,74.49,0,0,74.49,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__UBA10015;s__,.,,,,
H52R201um_2022_B0053.fasta,H52R201um_2022_B0053,yes,k__Bacteria (UID2495),2993,143,89,27,116,0,0,0,0,74.47,0,0,74.47,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__MFKM01;g__MFKM01;s__,.,,,,
H14R102um_2022_B0063.fasta,H14R102um_2022_B0063,yes,k__Bacteria (UID203),5449,104,58,17,87,0,0,0,0,74.43,0,0,74.43,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__C7867-001;s__,.,,,,
H41-bin015_1-contigs.fasta,H41-bin015_1-contigs,yes,k__Bacteria (UID203),5449,104,58,17,87,0,0,0,0,74.43,0,0,74.43,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__C7867-001;s__,.,,,,
H51R302um_2022HA_B0016.fasta,H51R302um_2022HA_B0016,yes,c__Betaproteobacteria (UID3959),235,413,209,91,312,10,0,0,0,74.43,2.67,50,61.08,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,.,,,,
H51R302um_2022HA_B0059.fasta,H51R302um_2022HA_B0059,yes,k__Bacteria (UID3187),2258,181,110,50,128,3,0,0,0,74.4,2.27,66.67,63.05,medium,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__UBA6902;f__BMS3Bbin08;g__;s__,.,,,,
H51-bin255_1-contigs.fasta,H51-bin255_1-contigs,yes,k__Bacteria (UID3187),2258,187,116,36,142,9,0,0,0,74.39,2.15,44.44,63.64,medium,d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__CSP1-6;s__,.,,,,
H14R302um_2022_B0005.fasta,H14R302um_2022_B0005,yes,k__Bacteria (UID203),5449,104,58,22,81,1,0,0,0,74.37,0.86,100,70.07,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9983;g__SURF-57;s__,.,,,,
H41R202um_2022HA_B0049.fasta,H41R202um_2022HA_B0049,yes,c__Betaproteobacteria (UID3959),235,413,209,106,304,3,0,0,0,74.34,1.2,66.67,68.34,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,.,,,,
H41R202um_2022HA_B0027.fasta,H41R202um_2022HA_B0027,yes,p__Bacteroidetes (UID2591),364,303,203,70,233,0,0,0,0,74.29,0,0,74.29,medium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__,.,,,,
H32R302um_2022HA_B0080.fasta,H32R302um_2022HA_B0080,yes,k__Bacteria (UID1452),924,151,101,28,123,0,0,0,0,74.22,0,0,74.22,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA2169;f__UBA2169;g__CG10-46-32;s__,.,,,,
H51-bin093_1-contigs.fasta,H51-bin093_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,32,109,2,0,0,0,74.22,2.25,50,62.97,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__GWA2-37-8;g__XYD2-FULL-39-9;s__,.,,,,
H52R102um_2022HA_B0080.fasta,H52R102um_2022HA_B0080,yes,k__Bacteria (UID2495),2993,143,89,30,113,0,0,0,0,74.18,0,0,74.18,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA1539;g__;s__,.,,,,
H32R202um_2022_B0088.fasta,H32R202um_2022_B0088,yes,k__Bacteria (UID3187),2258,181,110,40,139,2,0,0,0,74.15,1.82,0,65.05,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__NS-4;g__SCTG01;s__,.,,,,
H41R301um_2022_B0051.fasta,H41R301um_2022_B0051,yes,k__Bacteria (UID203),5449,104,58,19,85,0,0,0,0,74.11,0,0,74.11,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9973;g__UBA9973;s__,.,,,,
H52R301um_2022_B0035.fasta,H52R301um_2022_B0035,yes,k__Bacteria (UID2565),2921,149,91,30,113,6,0,0,0,74.08,1.98,50,64.18,medium,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales;f__Brocadiaceae;g__XYD2-FULL-41-16;s__,.,,,,
H51-bin031_1-contigs.fasta,H51-bin031_1-contigs,yes,k__Bacteria (UID1452),924,161,108,31,129,1,0,0,0,74.07,0.93,0,69.42,medium,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__2-12-FULL-41-12;g__2-12-FULL-41-12;s__,.,,,,
H43-bin196_1-contigs.fasta,H43-bin196_1-contigs,yes,c__Deltaproteobacteria (UID3216),83,247,155,54,189,4,0,0,0,74,1.22,0,67.9,medium,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__UBA9968;s__UBA9968 sp001799045,.,,,,
H41-bin082_1-contigs.fasta,H41-bin082_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,27,115,1,0,0,0,73.9,1.12,0,68.3,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__GWB1-50-10;g__;s__,.,,,,
H51-bin052_1-contigs.fasta,H51-bin052_1-contigs,yes,k__Archaea (UID2),207,149,107,29,120,0,0,0,0,73.83,0,0,73.83,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__;g__;s__,.,,,,
H41-bin202_1-contigs.fasta,H41-bin202_1-contigs,yes,k__Bacteria (UID1452),924,161,108,31,126,4,0,0,0,73.8,2.88,100,59.4,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__LOWO2-01-FULL-3;g__2-01-FULL-39-12;s__,.,,,,
H41R202um_2022HA_B0055.fasta,H41R202um_2022HA_B0055,yes,k__Bacteria (UID2495),2993,143,89,28,115,0,0,0,0,73.8,0,0,73.8,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__;s__,.,,,,
H41-bin151_1-contigs.fasta,H41-bin151_1-contigs,yes,k__Bacteria (UID1452),924,151,101,28,116,7,0,0,0,73.76,1.74,14.29,65.06,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA1558;f__2-01-FULL-52-15;g__;s__,.,,,,
H53R202um_2022HA_B0055.fasta,H53R202um_2022HA_B0055,yes,k__Bacteria (UID2495),2993,143,89,29,113,1,0,0,0,73.7,1.12,0,68.1,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9973;g__UBA9973;s__,.,,,,
H32R202um_2022HA_B0082.fasta,H32R202um_2022HA_B0082,yes,k__Bacteria (UID203),5449,103,57,54,49,0,0,0,0,73.68,0,0,73.68,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria_A;o__9FT-COMBO-42-15;f__9FT-COMBO-42-15;g__9FT-COMBO-42-15;s__,.,,,,
H51R202um_2022HA_B0017.fasta,H51R202um_2022HA_B0017,yes,k__Bacteria (UID1452),924,163,110,48,110,5,0,0,0,73.63,2.66,40,60.33,medium,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__,.,,,,
H41-bin087_1-contigs.fasta,H41-bin087_1-contigs,yes,k__Bacteria (UID203),5449,104,58,19,84,1,0,0,0,73.56,1.72,100,64.96,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9973;g__UBA9973;s__,.,,,,
H43-bin056_1-contigs.fasta,H43-bin056_1-contigs,yes,k__Bacteria (UID203),5449,104,58,17,87,0,0,0,0,73.56,0,0,73.56,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Zambryskibacteraceae;g__;s__,.,,,,
H53R301um_2022_B0015.fasta,H53R301um_2022_B0015,yes,p__Proteobacteria (UID3880),1495,261,164,57,202,2,0,0,0,73.56,0.81,50,69.51,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__SCRL01;s__,.,,,,
H41R102um_2022HA_B0002.fasta,H41R102um_2022HA_B0002,yes,k__Bacteria (UID2565),2921,152,93,33,117,2,0,0,0,73.54,1.14,50,67.84,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__UBA6249;s__,.,,,,
H51-bin025_1-contigs.fasta,H51-bin025_1-contigs,yes,k__Archaea (UID2),207,149,107,36,111,2,0,0,0,73.54,1.87,0,64.19,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,.,,,,
H41R301um_2022_B0070.fasta,H41R301um_2022_B0070,yes,k__Archaea (UID2),207,149,107,32,117,0,0,0,0,73.52,0,0,73.52,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__UBA489;g__;s__,.,,,,
H41-bin128_1-contigs.fasta,H41-bin128_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,31,111,1,0,0,0,73.43,0.1,0,72.93,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA11359_C;g__;s__,.,,,,
H41R302um_2022_B0082.fasta,H41R302um_2022_B0082,yes,k__Bacteria (UID2565),2921,152,93,29,123,0,0,0,0,73.41,0,0,73.41,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__UBA6249;s__,.,,,,
H52-bin091_1-contigs.fasta,H52-bin091_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,34,106,3,0,0,0,73.35,1.33,66.67,66.7,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__UBA922;g__;s__,.,,,,
H32-bin048_1-contigs.fasta,H32-bin048_1-contigs,yes,k__Bacteria (UID2495),2993,147,91,55,86,6,0,0,0,73.33,4.05,50,53.08,medium,d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__WS-11;s__,.,,,,
H52R302um_2022_B0082.fasta,H52R302um_2022_B0082,yes,k__Bacteria (UID2495),2993,143,89,27,116,0,0,0,0,73.31,0,0,73.31,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__;g__;s__,.,,,,
H51-bin188_1-contigs.fasta,H51-bin188_1-contigs,yes,k__Archaea (UID2),207,145,103,35,105,5,0,0,0,73.3,3.4,40,56.3,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__,.,,,,
H32-bin034_1-contigs.fasta,H32-bin034_1-contigs,yes,k__Bacteria (UID3187),2258,181,110,40,132,9,0,0,0,73.29,3.84,11.11,54.09,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__2-02-FULL-62-14;s__,.,,,,
H14R202um_2022HA_B0035.fasta,H14R202um_2022HA_B0035,yes,k__Bacteria (UID203),5449,104,58,37,67,0,0,0,0,73.28,0,0,73.28,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__UBA2023;g__;s__,.,,,,
H41-bin134_1-contigs.fasta,H41-bin134_1-contigs,yes,k__Bacteria (UID1452),924,151,101,29,122,0,0,0,0,73.27,0,0,73.27,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Curtissbacterales;f__GWA2-41-24;g__;s__,.,,,,
H52R102um_2022HA_B0059.fasta,H52R102um_2022HA_B0059,yes,k__Bacteria (UID2495),2993,143,89,29,114,0,0,0,0,73.24,0,0,73.24,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__MFKM01;g__MFKM01;s__,.,,,,
H41-bin165_1-contigs.fasta,H41-bin165_1-contigs,yes,k__Bacteria (UID1453),901,171,117,47,120,3,1,0,0,73.18,3.85,33.33,53.93,medium,d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__;f__;g__;s__,.,,,,
H51R302um_2022HA_B0076.fasta,H51R302um_2022HA_B0076,yes,k__Bacteria (UID3187),2258,181,110,43,135,3,0,0,0,73.18,2.05,66.67,62.93,medium,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__UBA1546;s__,.,,,,
H52R201um_2022_B0088.fasta,H52R201um_2022_B0088,yes,k__Bacteria (UID2495),2993,143,89,29,114,0,0,0,0,73.17,0,0,73.17,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__Colwellbacteraceae;g__GWA2-46-10;s__,.,,,,
H41R301um_2022_B0069.fasta,H41R301um_2022_B0069,yes,k__Bacteria (UID203),5449,104,58,18,85,1,0,0,0,73.12,0.16,0,72.32,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__GWC2-37-13;s__,.,,,,
H51-bin338_1-contigs.fasta,H51-bin338_1-contigs,yes,k__Bacteria (UID3187),2258,182,112,55,124,3,0,0,0,73.12,2.23,0,61.97,medium,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__;s__,.,,,,
H51R202um_2022HA_B0021.fasta,H51R202um_2022HA_B0021,yes,k__Bacteria (UID203),5449,104,58,20,84,0,0,0,0,73.09,0,0,73.09,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__;s__,.,,,,
H32R202um_2022HA_B0084.fasta,H32R202um_2022HA_B0084,yes,k__Bacteria (UID1453),901,171,117,38,132,1,0,0,0,73.06,0.85,0,68.81,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__;g__;s__,.,,,,
H43-bin231_1-contigs.fasta,H43-bin231_1-contigs,yes,k__Bacteria (UID203),5449,104,58,26,77,1,0,0,0,73.06,1.72,0,64.46,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__;s__,.,,,,
H41R101um_2022_B0016.fasta,H41R101um_2022_B0016,yes,k__Archaea (UID2),207,149,107,34,114,1,0,0,0,73.05,0.93,0,68.4,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__ARS1160;g__J156;s__,.,,,,
H14R202um_2022HA_B0069.fasta,H14R202um_2022HA_B0069,yes,k__Archaea (UID2),207,149,107,37,112,0,0,0,0,72.99,0,0,72.99,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__J091;g__;s__,.,,,,
H32R301um_2022_B0076.fasta,H32R301um_2022_B0076,yes,k__Bacteria (UID203),5449,104,58,22,81,1,0,0,0,72.94,0.86,0,68.64,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA11359;g__UBA6065;s__,.,,,,
H53R102um_2022HA_B0077.fasta,H53R102um_2022HA_B0077,yes,c__Alphaproteobacteria (UID3305),564,349,230,84,261,4,0,0,0,72.92,0.97,25,68.07,medium,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA11222;f__UBA11222;g__UBA11222;s__,.,,,,
H51-bin280_1-contigs.fasta,H51-bin280_1-contigs,yes,k__Bacteria (UID3187),2258,181,110,41,135,5,0,0,0,72.88,2.38,40,60.98,medium,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__SCSY01;s__,.,,,,
H51-bin319_1-contigs.fasta,H51-bin319_1-contigs,yes,c__Betaproteobacteria (UID3959),235,413,209,89,309,15,0,0,0,72.87,4.42,80,50.77,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,.,,,,
H52-bin103_1-contigs.fasta,H52-bin103_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,27,116,0,0,0,0,72.85,0,0,72.85,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__GWA2-38-13b;f__GWA2-38-13b;g__GWA2-38-13b;s__,.,,,,
H32-bin025_1-contigs.fasta,H32-bin025_1-contigs,yes,k__Bacteria (UID1452),924,161,108,33,128,0,0,0,0,72.84,0,0,72.84,medium,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__UBA5150;s__,.,,,,
H32R302um_2022HA_B0089.fasta,H32R302um_2022HA_B0089,yes,k__Archaea (UID2),207,149,107,35,104,9,1,0,0,72.66,4.27,25,51.31,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__UBA10216;g__UBA10216;s__,.,,,,
H41-bin116_1-contigs.fasta,H41-bin116_1-contigs,yes,k__Archaea (UID2),207,149,107,34,115,0,0,0,0,72.66,0,0,72.66,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__ASMP01;s__,.,,,,
H51R302um_2022_B0027.fasta,H51R302um_2022_B0027,yes,k__Bacteria (UID1452),924,163,110,39,122,2,0,0,0,72.63,1.82,0,63.53,medium,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA6663;g__;s__,.,,,,
H52R302um_2022HA_B0046.fasta,H52R302um_2022HA_B0046,yes,k__Bacteria (UID1452),924,151,101,32,119,0,0,0,0,72.57,0,0,72.57,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Buchananbacterales;f__2-01-FULL-39-33;g__2-01-FULL-39-33;s__,.,,,,
H14-bin037_1-contigs.fasta,H14-bin037_1-contigs,yes,k__Bacteria (UID2982),88,230,148,70,158,2,0,0,0,72.56,1.35,100,65.81,medium,d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Rhabdochlamydiaceae;g__Rhabdochlamydia;s__,.,,,,
